hadis;anjuran;larangan;informasi;kitab
Musa Nabi Allah berdiri di hadapan Bani Isra'il memberikan khutbah, lalu dia ditanya: Siapakah orang yang paling pandai? Musa menjawab: Aku. Maka Allah Ta'ala mencelanya karena dia tidak diberi pengetahuan tentang itu. Lalu Allah Ta'ala memahyukan kepadanya: Ada seorang hamba di antara hamba-Ku yang tinggal di pertemuan antara dua lautan lebih pandai darimu. Lalu Musa berkata, Wahai Rabb, bagaimana aku bisa bertemu dengannya? Maka dikatakan padanya: Bawalah ikan dalam keranjang, bila nanti kamu kehilangan ikan itu, maka itulah petunjuknya. Lalu berangkatlah Musa bersama pelayannya yang bernama Yusya' bin Nun, dan keduanya membawa ikan dalam keranjang hingga keduanya sampai pada batu besar. Lalu keduanya meletakkan kepalanya di atas batu dan tidur. Kemudian keluarlah ikan itu dari keranjang (lalu ikan itu melompat mengambil jalannya ke laut itu) ' (Qs. Al Kahfi: 61). Kejadian ini mengherankan Musa dan muridnya, maka keduanya melanjutkan sisa malam dan hari perjalannannya. Hingga pada suatu pagi Musa berkata kepada pelayannya, '(Bawalah kemari makanan kita, sesungguhnya kita telah merasa lelah karena perjalanan kita ini) ' (Qs. Al Kahfi: 62). Musa tidak merasakan kelelahan kecuali setelah sampai pada tempat yang dituju sebagaimana diperintahkan. Maka muridnya berkata kepadanya: '(Tahukah kamu ketika kita mencari tempat berlindung di batu tadi? Sesungguhnya aku lupa menceritakan ikan itu. Dan tidaklah yang melupakan aku ini kecuali setan) ' (Qs. Al Kahfi: 63). Musa lalu berkata: '(Itulah tempat yang kita cari. Lalu keduanya kembali mengikuti jejak mereka semula) ' (Qs. Al Kahfi: 64). Ketika keduanya sampai di batu tersebut, didapatinya ada seorang laki-laki mengenakan pakaian yang lebar, Musa lantas memberi salam. Khidlir lalu berkata, Bagaimana cara salam di tempatmu? Musa menjawab, Aku adalah Musa. Khidlir balik bertanya, Musa Bani Isra'il? Musa menjawab, Benar. Musa kemudian berkata: '(Bolehkah aku mengikutimu supaya kamu mengajarkan kepadaku ilmu yang benar di antara ilmu-ilmu yang telah diajarkan kepadamu?) ' Khidlir menjawab: Sesungguhnya kamu sekali-kali tidak akan sanggup sabar bersama Aku) ' (Qs. Al Kahfi: 66-67). Khidlir melanjutkan ucapannya, Wahai Musa, aku memiliki ilmu dari ilmunya Allah yang Dia mangajarkan kepadaku yang kamu tidak tahu, dan kamu juga punya ilmu yang diajarkan-Nya yang aku juga tidak tahu. Musa berkata: '(Insya Allah kamu akan mendapati aku sebagai orang yang sabar, dan aku tidak akan menentangmu dalam sesuatu urusanpun) ' (Qs. Al Kahfi: 69). Maka keduanya berjalan kaki di tepi pantai sementara keduanya tidak memiliki perahu, lalu melintaslah sebuah perahu kapal. Mereka berbicara agar orang-orang yang ada di perahu itu mau membawa keduanya. Karena Khidlir telah dikenali maka mereka pun membawa keduanya dengan tanpa bayaran. Kemudian datang burung kecil hinggap di sisi perahu mematuk-matuk di air laut untuk minum dengan satu atau dua kali patukan. Khidlir lalu berkata, Wahai Musa, ilmuku dan ilmumu bila dibandingkan dengan ilmu Allah tidaklah seberapa kecuali seperti patukan burung ini di air lautan. Kemudian Khidlir sengaja mengambil papan perahu lalu merusaknya. Musa pun berkata, Mereka telah membawa kita dengan tanpa bayaran, tapi kenapa kamu merusaknya untuk menenggelamkan penumpangnya? Khidlir berkata: '(Bukankah aku telah berkata, Sesungguhnya kamu sekali-kali tidak akan sabar bersama dengan aku) ' Musa menjawab: '(Janganlah kamu menghukum aku karena kelupaanku dan janganlah kamu membebani aku dengan sesuatu kesulitan dalam urusanku) ' (Qs. Al Kahfi: 72-73). Kejadian pertama ini karena Musa terlupa. Kemudian keduanya pergi hingga bertemu dengan anak kecil yang sedang bermain dengan dua temannya. Khidlir lalu memegang kepala anak itu, mengangkat dan membantingnya hingga mati. Maka Musa pun bertanya: '(Mengapa kamu membunuh jiwa yang bersih, bukan karena dia membunuh orang lain?) ' (Qs. Al Kahfi: 74). Khidlir menjawab: '(Bukankah sudah kukatakan kepadamu, bahwa sesungguhnya kamu tidak akan dapat sabar bersamaku?) ' (Qs. Al Kahfi: 75). Ibnu 'Uyainah berkata, Ini adalah sebuah penegasan. '(Maka keduanya berjalan hingga tatkala keduanya sampai kepada penduduk suatu negeri, mereka minta dijamu kepada penduduk negeri itu, tetapi penduduk negeri itu tidak mau menjamu mereka. Kemudian keduanya mendapatkan dalam negeri itu dinding rumah yang hampir roboh. Maka Khidlir menegakkan dinding itu) ' (Qs. Al Kahfi: 77). Rasulullah meneruskan ceritanya: Khidlir melakukannya dengan tangannya sendiri. Lalu Musa berkata, '(Jikalau kamu mau, niscaya kamu mengambil upah untuk itu. Khidlir menjawab, Inilah saat perpisahan antara aku dan kamu) ' (Qs. Al Kahfi: 77-78). Nabi bersabda: Semoga Allah merahmati Musa. Kita sangat berharap sekiranya Musa bisa sabar sehingga akan banyak cerita yang bisa kita dengar tentang keduanya.;0;0;1;3
"orang Ini, yang berkulit putih yang sedang bersandar. Orang itu berkata kepada Beliau; Wahai putra Abdul Muththalib Nabi menjawab: Ya, aku sudah menjawabmu. Maka orang itu berkata kepada Nabi : Aku bertanya kepadamu persoalan yang mungkin berat buatmu namun janganlah kamu merasakan sesuatu terhadapku. Maka Nabi menjawab: Tanyalah apa yang menjadi persoalanmu. Orang itu berkata: Aku bertanya kepadamu demi Rabbmu dan Rabb orang-orang sebelummu. Apakah Allah yang mengutusmu kepada manusia seluruhnya? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku bersumpah kepadamu atas nama Allah, apakah Allah yang memerintahkanmu supaya kami shalat lima (waktu) dalam sehari semalam? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku bersumpah kepadamu atas nama Allah, apakah Allah yang memerintahkanmu supaya kami puasa di bulan ini dalam satu tahun? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku bersumpah kepadamu atas nama Allah, apakah Allah yang memerintahkanmu supaya mengambil sedekah dari orang-orang kaya di antara kami lalu membagikannya kepada orang-orang fakir diantara kami? Nabi menjawab: Demi Allah, ya benar! Kata orang itu: Aku beriman dengan apa yang engkau bawa dan aku adalah utusan kaumku, aku Dlamam bin Tsa'labah saudara dari Bani Sa'd bin Bakar. Begitulah (kisah tadi) sebagaimana yang diriwayatkan oleh Musa bin Isma'il dan Ali bin Abdul Hamid dari Sulaiman bin Al Mughirah dari Tsabit dari Anas dari Nabi";1;0;1;3
"Sesungguhnya Allah telah membebaskan Makkah dari pembunuhan, atau pasukan gajah. Abu Ubaidullah berkata, Demikian Abu Nu'aim menyebutkannya, mereka ragu antara 'pembunuhan' dan 'gajah'. Sedangkan yang lian berkata, Gajah. Lalu Allah memenangkan Rasulullah dan kaum Mukminin atas mereka. Beliau bersabda: Ketahuilah tanah Makkah tidaklah halal bagi seorangpun baik sebelumku atau sesudahku, ketahuilah bahwa sesungguhnya ia pernah menjadi halal buatku sesaat di suatu hari. Ketahuilah, dan pada saat ini ia telah menjadi haram; durinya tidak boleh dipotong, pohonnya tidak boleh ditebang, barang temuannya tidak boleh diambil kecuali untuk diumumkan dan dicari pemiliknya. Maka barangsiapa dibunuh, dia akan mendapatkan satu dari dua kebaikan; meminta tebusan atau meminta balasan dari keluarga korban. Lalu datang seorang penduduk Yaman dan berkata, Wahai Rasulullah, tuliskanlah buatku? beliau lalu bersabda: Tuliskanlah untuk Abu fulan. Seorang laki-laki Quraisy lalu berkata, Kecuali pohon Idzhir wahai Rasulullah, karena pohon itu kami gunakan di rumah kami dan di kuburan kami. Maka Nabi bersabda: Kecuali pohon Idzhir, kecuali pohon Idzhir. Lalu dikatakan kepada Abu Abdullah, Apa yang dituliskan untuknya? Ia menjawab, Khutbah tadi.";0;0;1;3
"Ketika Musa di tengah pembesar Bani Israil, datang seseorang yang bertanya: apakah kamu mengetahui ada orang yang lebih pandai darimu? Berkata Musa 'Alaihis salam: Tidak. Maka Allah Ta'ala mewahyukan kepada Musa 'Alaihis salam: Ada, yaitu hamba Kami bernama Hidlir. Maka Musa 'Alaihis Salam meminta jalan untuk bertemu dengannya. Allah menjadikan ikan bagi Musa sebagai tanda dan dikatakan kepadanya; jika kamu kehilangan ikan tersebut kembalilah, nanti kamu akan berjumpa dengannya. Maka Musa 'Alaihis Salam mengikuti jejak ikan di lautan. Berkatalah murid Musa 'Alaihis salam: Tahukah kamu tatkala kita mencari tempat berlindung di batu tadi? Sesungguhnya aku lupa (menceritakan tentang) ikan itu dan tidaklah yang melupakan aku untuk menceritakannya kecuali setan. Maka Musa 'Alaihis Salam berkata:.Itulah (tempat) yang kita cari. Lalu keduanya kembali, mengikuti jejak mereka semula. Maka akhirnya keduanya bertemu dengan Hidlir 'Alaihis salam. Begitulah kisah keduanya sebagaimana Allah ceritakan dalam Kitab-Nya.";0;0;1;3
"Ketika Musa di tengah pembesar Bani Israil, datang seseorang yang bertanya: apakah kamu mengetahui ada orang yang lebih pandai darimu? Berkata Musa 'Alaihis salam: Tidak. Maka Allah Ta'ala mewahyukan kepada Musa 'Alaihis salam: Ada, yaitu hamba Kami bernama Hidlir. Maka Musa 'Alaihis Salam meminta jalan untuk bertemu dengannya. Allah menjadikan ikan bagi Musa sebagai tanda dan dikatakan kepadanya; jika kamu kehilangan ikan tersebut kembalilah, nanti kamu akan berjumpa dengannya. Maka Musa 'Alaihis Salam mengikuti jejak ikan di lautan. Berkatalah murid Musa 'Alaihis salam: Tahukah kamu tatkala kita mencari tempat berlindung di batu tadi? Sesungguhnya aku lupa (menceritakan tentang) ikan itu dan tidaklah yang melupakan aku untuk menceritakannya kecuali setan. Maka Musa 'Alaihis Salam berkata:.Itulah (tempat) yang kita cari. Lalu keduanya kembali, mengikuti jejak mereka semula. Maka akhirnya keduanya bertemu dengan Hidlir 'Alaihis salam. Begitulah kisah keduanya sebagaimana Allah ceritakan dalam Kitab-Nya.";0;0;1;3
"Perumpamaan petunjuk dan ilmu yang Allah mengutusku dengan membawanya adalah seperti hujan yang lebat yang turun mengenai tanah. Diantara tanah itu ada jenis yang dapat menyerap air sehingga dapat menumbuhkan tumbuh-tumbuhan dan rerumputan yang banyak. Dan di antaranya ada tanah yang keras lalu menahan air (tergenang) sehingga dapat diminum oleh manusia, memberi minum hewan ternak dan untuk menyiram tanaman. Dan yang lain ada permukaan tanah yang berbentuk lembah yang tidak dapat menahan air dan juga tidak dapat menumbuhkan tanaman. perumpamaan itu adalah seperti orang yang faham agama Allah dan dapat memanfa'atkan apa yang aku diutus dengannya, dia mempelajarinya dan mengajarkannya, dan juga perumpamaan orang yang tidak dapat mengangkat derajat dan tidak menerima hidayah Allah dengan apa yang aku diutus dengannya. Berkata Abu Abdullah; Ishaq berkata: Dan diantara jenis tanah itu ada yang berbentuk lembah yang dapat menampung air hingga penuh dan diantaranya ada padang sahara yang datar.";0;0;1;3
"diwahyukan kepadaku: bahwa kalian akan terkena fitnah dalam kubur kalian seperti -atau hampir berupa- fitnah -yang aku sendiri tidak tahu apa yang diucapkan Asma' diantaranya adalah fitnah Al Masihud dajjal-; akan ditanyakan kepada seseorang (didalam kuburnya); Apa yang kamu ketahui tentang laki-laki ini? Adapun orang beriman atau orang yang yakin, -Asma' kurang pasti mana yang dimaksud diantara keduanya- akan menjawab: 'Dia adalah Muhammad Rasulullah telah datang kepada kami membawa penjelasan dan petunjuk. Maka kami sambut dan kami ikuti. Dia adalah Muhammad, ' diucapkannya tiga kali. Maka kepada orang itu dikatakan: 'Tidurlah dengan tenang, sungguh kami telah mengetahui bahwa kamu adalah orang yang yakin'. Adapun orang Munafiq atau orang yang ragu, -Asma' kurang pasti mana yang dimaksud diantara keduanya-, akan menjawab; aku tidak tahu siapa dia, aku mendengar manusia membicarakan sesuatu maka akupun mengatakannya.";0;0;1;3
Sesungguhnya Makkah, Allah telah mensucikannya dan orang-orang (Musyrikin Makkah) tidak mensucikannya. Maka tidak halal bagi setiap orang yang beriman kepada Allah dan Hari Akhir menumpahkan darah di dalamnya, dan tidak boleh mencabut pepohonan di dalamnya. Jika seseorang minta keringanan karena peperangan yang pernah dilakukan oleh Rasulullah di dalamnya maka katakanlah 'sesungguhnya Allah Ta'ala telah mengidzinkan Rasul-Nya dan tidak mengidzinkan kepada kalian.' Sesungguhnya Allah Ta'ala telah mengidzinkanku pada satu saat pada siang hari kemudian dikembalikan kesuciannya hari ini sebagaimana disucikannya sebelumnya. Maka hendaklah yang hadir menyampaikan kepada yang tidak hadir. Maka dikatakan kepada Abu Syuraij, Apa yang dikatakan 'Amru? Dia berkata, Aku lebih mengetahui daripadamu wahai Abu Syuraij: Beliau tidak akan melindungi orang yang bermaksiat, orang yang menumpahkan darah dan orang yang mencuri.;1;0;1;3
"memerintahkan mereka dengan empat hal dan melarang dari empat hal, memerintahkan mereka untuk beriman kepada Allah satu-satunya, beliau berkata: Tahukah kalian apa arti beriman kepada Allah satu-satunya? Mereka menjawab: Allah dan Rasul-Nya yang lebih mengetahui. Nabi menjelaskan: Persaksian tidak ada ilah yang berhak disembah kecuali Allah dan bahwa Muhammad adalah utusan Allah, menegakkan shalat, menunaikan zakat, berpuasa di bulan Ramadlan dan kalian mengeluarkan seperlima dari harta rampasan perang. Dan Nabi melarang mereka dari empat perkara, yaitu dari meminum dari dari al hantam, ad Dubbaa` dan al Muzaffaat. Syu'bah menerangkan; terkadang beliau menyebutkan an naqir dan terkadang muqoyyir (bukan naqir). Kemudian Nabi bersabda: jagalah semuanya dan beritahukanlah kepada orang-orang di kampung kalian.";1;1;1;3
Sesungguhnya orang-orang mengatakan, Abu Hurairah adalah yang paling banyak (menyampaikan hadits dari Rasulullah ), kalau bukan karena dua ayat dalam Kitabullah aku tidak akan menyampaikannya. Lalu dia membaca ayat: '(Sesungguhnya orang-orang yang menyembunyikan apa yang telah Kami turunkan berupa penjelasan dan petunjuk) ' hingga akhir ayat.. '(Allah Maha Penyayang) ' (Qs. Al Baqarah: 159-160). Sesungguhnya saudara-saudara kita dari kalangan Muhajirin, mereka disibukkan dengan perdagangan di pasar-pasar, dan saudara-saudara kita dari kalangan Anshar, mereka disibukkan dengan pekerjaan mereka dalam mengurus harta mereka. sementara Abu Hurairah selalu menyertai Rasulullah dalam keadaan lapar, ia selalu hadir saat orang-orang tidak bosa hadir, dan ia dapat menghafal saat orang-orang tidak bisa menghafalnya.;0;0;1;3
Sesungguhnya di antara pohon-pohon ada satu pohon yang tidak jatuh daunnya, dan itu adalah perumpamaan bagi seorang Muslim. Ceritakan kepadaku pohon apakah itu? Maka orang-orang menganggapnya sebagai pohon-pohon yang ada di lembah, sedangkan menurut perkiraanku bahwa itu adalah pohon kurma. 'Abdullah berkata, Tetapi aku malu (untuk mengungkapkannya). Lalu orang-orang berkata, Wahai Rasulullah, beritahukan kami pohon apakah itu? Maka Rasulullah pun menjawab: Dia adalah pohon kurma. 'Abdullah berkata, Kemudian aku ceritakan hal itu kepada bapakku, Maka bapakku berkata, Aku lebih suka bila engkau ungkapkan saat itu dari pada aku memiliki begini dan begini.;0;0;1;3
"Kenalilah tali pengikatnya, atau Beliau berkata; kantong dan tutupnya, kemudian umumkan selama satu tahun, setelah itu pergunakanlah. Jika datang pemiliknya maka berikanlah kepadanya. Orang itu bertanya: Bagaimana dengan orang yang menemukan unta? Maka Nabi marah hingga nampak merah mukanya, lalu berkata: apa urusanmu dengan unta itu, sedang dia selalu membawa air di perutnya, bersepatu sehingga dapat hilir mudik mencari minum dan makan rerumputan, maka biarkanlah dia hingga pemiliknya datang mengambilnya. Orang itu bertanya lagi tentang menemukan kambing, maka Beliau menjawab: Itu untuk kamu atau saudaramu atau serigala.";1;0;1;3
"Ada tiga orang yang akan mendapat pahala dua kali; seseorang dari Ahlul Kitab yang beriman kepada Nabinya dan beriman kepada Muhammad , dan seorang hamba sahaya yang menunaikan hak Allah dan hak tuannya. Dan seseorang yang memiliki hamba sahaya wanita lalu dia memperlakukannya dengan baik, mendidiknya dengan baik, dan mengajarkan kepadanya dengan sebaik-baik pengajaran, kemudian membebaskannya dan menikahinya, maka baginya dua pahala. Berkata 'Amir: Aku berikan permasalahan ini kepadamu tanpa imbalan, dan sungguh telah ditempuh untuk memperolehnya dengan menuju Madinah.";1;0;1;3
"Tidak seorangpun dari kalian yang didahului oleh tiga orang dari anaknya kecuali akan menjadi tabir bagi dirinya dari neraka. Berkata seseorang: bagaimana kalau dua orang? Nabi menjawab: Juga dua. Telah menceritakan kepada kami Muhammad bin Basysyar berkata, Telah menceritakan kepada kami Ghundar berkata, Telah menceritakan kepada kami Syu'bah dari Abdurrahman Al Ashbahani dari Dzakwan dari Abu Sa'id Al Khudri dari Nabi . Dan dengan sanad seperti ini dari Abdurrahman Al Ashbahani berkata; aku mendengar Abu Hazm dari Abu Hurairah berkata: Tiga orang yang belum baligh.";0;0;1;3
Berikan aku surat biar aku tuliskan sesuatu untuk kalian sehingga kalian tidak akan sesat setelahku. Umar berkata, Sesungguhnya Nabi semakin berat sakitnya dan di sisi kami ada Kitabullah, yang cukup buat kami. Kemudian orang-orang berselisih dan timbul suara gaduh, maka Nabi bersabda: Pergilah kalian menjauh dariku, tidak pantas terjadi perdebatan di hadapanku. Maka Ibnu 'Abbas keluar seraya berkata, Ini adalah musibah, dan sungguh segala musibah tidak boleh terjadi di hadapan Rasulullah dan Al Qur'an.;0;1;1;3
Allah tidaklah mencabut ilmu sekaligus mencabutnya dari hamba, akan tetapi Allah mencabut ilmu dengan cara mewafatkan para ulama hingga bila sudah tidak tersisa ulama maka manusia akan mengangkat pemimpin dari kalangan orang-orang bodoh, ketika mereka ditanya mereka berfatwa tanpa ilmu, mereka sesat dan menyesatkan. Berkata Al Firabri Telah menceritakan kepada kami 'Abbas berkata, Telah menceritakan kepada kami Qutaibah Telah menceritakan kepada kami Jarir dari Hisyam seperti ini juga.;0;0;1;3
Sesungguhnya diantara pohon ada suatu pohon yang tidak jatuh daunnya. Dan itu adalah perumpamaan bagi seorang muslim. Nabi bertanya: Katakanlah kepadaku, pohon apakah itu? Maka para sahabat beranggapan bahwa yang dimaksud adalah pohon yang berada di lembah. Abdullah berkata: Aku berpikir dalam hati pohon itu adalah pohon kurma, tapi aku malu mengungkapkannya. Kemudian para sahabat bertanya: Wahai Rasulullah, pohon apakah itu? Beliau menjawab: Pohon kurma.;0;0;1;3
Sesungguhnya diantara pohon ada satu pohon yang tidak jatuh daunnya. Dan itu adalah perumpamaan bagi seorang muslim. Nabi bertanya: Katakanlah padaku, pohon apakah itu? Maka para sahabat beranggapan bahwa yang dimaksud adalah pohon yang berada di lembah. Abdullah berkata: Aku berpikir dalam hati pohon itu adalah pohon kurma, tapi aku malu mengungkapkannya. Kemudian orang-orang berkata: Wahai Rasulullah, pohon apakah itu? Beliau menjawab: Pohon kurma.;0;0;1;3
Tidaklah seseorang bersaksi bahwa tidak ada Tuhan yang berhak disembah selain Allah, dan Muhammad adalah Rasulullah, tulus dari dalam hatinya, kecuali Allah akan mengharamkan baginya neraka. Mu'adz lalu bertanya, Apakah boleh aku memberitahukan hal itu kepada orang, sehingga mereka bergembira dengannya? Beliau menjawab: Nanti mereka jadi malas (untuk beramal). Mu'adz lalu menyampaikan hadits itu ketika dirinya akan meninggal karena takut dari dosa.;0;0;1;3
